,SampleName,site,In,Out,middate,SOI in (monthly),SOI out (monthly),SOI middate (monthly),SOI average (monthly),PNA in (daily),PNA out (daily),PNA middate (daily),PNA average (daily),AO in (daily),AO out (daily),AO middate (daily),AO average (daily),dxs,dD,unc,dO,unc.1,amount [mL]
411,TM7601SW,CA45,4/22/14,4/29/14,4/25/14,0.81,0.81,0.81,0.81,0.7879999999999999,1.071,0.5429999999999999,0.800666667,0.264,-1.369,-1.208,-0.7709999999999999,16.62076957,-56.43217657,0.863542703,-9.131618267,0.30121255,625.8
415,TN4333SW,CA45,10/21/14,10/28/14,10/24/14,-0.86,-0.86,-0.86,-0.86,0.953,0.027000000000000003,0.179,0.38633333299999995,-0.3,0.20199999999999999,0.182,0.027999999999999997,22.98703073,-22.661637,1.285622806,-5.706083467000001,0.22798464899999998,1402.7
416,TN4633SW,CA45,10/28/14,11/4/14,10/31/14,-0.86,-0.96,-0.86,-0.893333333,0.027000000000000003,0.106,0.531,0.22133333300000002,0.20199999999999999,1.015,-0.39899999999999997,0.272666667,16.23424627,-39.1517404,0.722990318,-6.923248332999999,0.168169557,976.6
417,TN5122SW,CA45,11/11/14,11/18/14,11/14/14,-0.96,-0.96,-0.96,-0.96,0.795,0.917,0.40299999999999997,0.705,-2.197,-1.649,-2.065,-1.9703333330000001,15.46798523,-16.9588201,0.9977038640000001,-4.053350667,0.249064249,1096.7
418,TN5440SW,CA45,11/18/14,11/25/14,11/21/14,-0.96,-0.96,-0.96,-0.96,0.917,-0.278,0.79,0.47633333299999997,-1.649,1.012,-0.9520000000000001,-0.529666667,9.951797567,-43.2432851,0.993379082,-6.649385333,0.166760307,3767.5
419,TN5625SW,CA45,11/25/14,12/2/14,11/28/14,-0.96,-0.66,-0.96,-0.86,-0.278,-0.772,-0.603,-0.551,1.012,0.266,-1.298,-0.006666666999999999,9.192129467,-44.2508292,0.788239177,-6.680369832999999,0.202906382,2879.7
420,TN5949SW,CA45,12/2/14,12/9/14,12/5/14,-0.66,-0.66,-0.66,-0.66,-0.772,1.3090000000000002,0.156,0.231,0.266,0.22399999999999998,-0.6829999999999999,-0.06433333299999999,11.588157,-49.229779,0.8823293040000001,-7.6022419999999995,0.33104682399999996,6737.5
421,TN6209SW,CA45,12/9/14,12/16/14,12/12/14,-0.66,-0.66,-0.66,-0.66,1.3090000000000002,0.865,0.375,0.849666667,0.22399999999999998,1.33,0.486,0.68,7.054150333,-63.52956700000001,1.294387114,-8.822964667,0.33599107100000003,10509.5
422,TN6477SW,CA45,12/16/14,12/23/14,12/19/14,-0.66,-0.66,-0.66,-0.66,0.865,0.435,0.9109999999999999,0.737,1.33,0.565,0.685,0.86,12.04503343,-46.1928599,1.1703550740000002,-7.279736667000001,0.24100829899999998,4864.8
423,TN7514SW,CA45,1/13/15,1/20/15,1/16/15,-0.87,-0.87,-0.87,-0.87,0.7240000000000001,0.5489999999999999,0.674,0.649,1.375,-1.035,0.083,0.141,7.4618466,-30.407569399999996,1.227708027,-4.733676999999999,0.17831713300000002,496.6
424,TN8297SW,CA45,2/3/15,2/10/15,2/6/15,-0.04,-0.04,-0.04,-0.04,0.171,0.5770000000000001,0.304,0.35066666700000004,-0.7959999999999999,1.4409999999999998,-0.762,-0.039,10.50738147,-32.2369292,1.300927746,-5.3430388330000005,0.299158821,10713.8
425,TN9902SW,CA45,3/3/15,3/10/15,3/6/15,-1.4,-1.4,-1.4,-1.4,-1.964,-0.43700000000000006,-1.245,-1.215333333,2.176,3.85,4.187,3.4043333330000003,9.9095645,-20.7714475,1.181122348,-3.8351265,0.255693176,679.6
426,NX6489SW,CA50,3/25/03,4/1/03,3/28/03,-0.91,-0.48,-0.91,-0.7666666670000001,0.61,-0.92,0.41700000000000004,0.035666667,2.24,2.861,1.511,2.204,5.0902638,-73.30982767,0.983138342,-9.800011433,0.560075888,693.9
427,NX6772SW,CA50,4/1/03,4/8/03,4/4/03,-0.48,-0.48,-0.48,-0.48,-0.92,0.2,-0.7070000000000001,-0.47566666700000004,2.861,1.115,-0.18899999999999997,1.262333333,18.74880487,-111.95556210000001,1.0747660209999998,-16.33804587,0.441943435,2246.2
428,NX7065,CA50,4/8/03,4/15/03,4/11/03,-0.48,-0.48,-0.48,-0.48,0.2,-0.222,0.677,0.21833333300000002,1.115,0.693,-1.085,0.24100000000000002,16.4004,-39.3212,4.48235,-6.9652,3.083348,3359.9
429,NX7062SW,CA50,4/8/03,4/15/03,4/11/03,-0.48,-0.48,-0.48,-0.48,0.2,-0.222,0.677,0.21833333300000002,1.115,0.693,-1.085,0.24100000000000002,15.79934807,-85.26958153,1.273020424,-12.6336162,0.450169968,2076.8
430,NX7338SW,CA50,4/15/03,4/22/03,4/18/03,-0.48,-0.48,-0.48,-0.48,-0.222,0.711,0.028999999999999998,0.172666667,0.693,-1.71,0.5589999999999999,-0.152666667,13.7881344,-100.8559099,1.006631015,-14.33050553,0.45285317700000005,584.7
431,NX7587SW,CA50,4/22/03,4/29/03,4/25/03,-0.48,-0.48,-0.48,-0.48,0.711,0.187,1.357,0.7516666670000001,-1.71,0.258,-2.074,-1.175333333,6.672766267,-76.906178,0.789193259,-10.44736803,0.37904881,1714.7
432,NX9669SW,CA50,6/17/03,6/24/03,6/20/03,-1.75,-1.75,-1.75,-1.75,0.631,-0.528,-0.061,0.013999999999999999,-0.39299999999999996,0.25,0.688,0.181666667,16.07283813,-67.92832427,1.116841081,-10.500145300000002,0.387436446,354.0
433,NY1234SW,CA50,7/29/03,8/5/03,8/1/03,0.26,-0.35,-0.35,-0.146666667,-1.16,-1.093,-1.0959999999999999,-1.116333333,0.204,-0.799,0.547,-0.016,3.8405974,-40.75264847,1.211944306,-5.574155733,0.425495006,1178.0
434,NY2023SW,CA50,8/19/03,8/26/03,8/22/03,-0.35,-0.35,-0.35,-0.35,0.6990000000000001,-0.7090000000000001,0.069,0.019666667,1.0590000000000002,-0.9990000000000001,0.401,0.15366666699999998,2.557093333,-34.43355387,1.153817143,-4.6238309,0.235195663,1459.4
435,NY2565SW,CA50,9/2/03,9/9/03,9/5/03,-0.18,-0.18,-0.18,-0.18,0.613,0.05,0.34299999999999997,0.335333333,1.574,-0.08199999999999999,1.641,1.044333333,12.12571353,-46.3312518,0.735190452,-7.307120667,0.45232178799999995,831.2
436,NY4803SW,CA50,10/28/03,11/4/03,10/31/03,-0.26,-0.32,-0.26,-0.28,-1.1440000000000001,-1.35,-2.141,-1.545,2.929,-0.047,-1.712,0.39,20.6004618,-133.8256163,1.021050929,-19.30325977,0.342021929,1122.5
437,NY4982SW,CA50,11/4/03,11/11/03,11/7/03,-0.32,-0.32,-0.32,-0.32,-1.35,-0.5820000000000001,-0.428,-0.786666667,-0.047,1.015,-0.802,0.055333333,16.3638298,-113.00440379999999,0.9365254940000001,-16.1710292,0.36043584700000003,956.5
438,NY5294SW,CA50,11/11/03,11/18/03,11/14/03,-0.32,-0.32,-0.32,-0.32,-0.5820000000000001,-0.851,0.368,-0.355,1.015,1.479,0.109,0.8676666670000001,17.01078973,-83.13620787,0.717789663,-12.518374699999999,0.34029839799999995,625.3
439,NY7162SW,CA50,12/30/03,1/6/04,1/2/04,0.92,-1.31,-1.31,-0.566666667,-0.358,-0.475,-1.69,-0.841,0.006,-0.858,-0.18600000000000003,-0.34600000000000003,16.25005153,-125.8702386,1.1661513620000001,-17.76503627,0.368027173,4339.7
440,NY7337SW,CA50,1/6/04,1/13/04,1/9/04,-1.31,-1.31,-1.31,-1.31,-0.475,0.054000000000000006,0.6459999999999999,0.075,-0.858,-0.958,-1.121,-0.9790000000000001,8.311405732999999,-79.49773667,4.48235,-10.976142800000002,3.083348,212.6
441,NY7712SW,CA50,1/13/04,1/20/04,1/16/04,-1.31,-1.31,-1.31,-1.31,0.054000000000000006,0.672,0.364,0.363333333,-0.958,-2.783,-3.855,-2.532,14.92608393,-99.70192673,1.096644883,-14.32850133,0.398675306,268.3
442,NY8291SW,CA50,1/28/04,2/3/04,1/31/04,-1.31,0.77,-1.31,-0.6166666670000001,0.228,0.031,0.363,0.207333333,-3.0189999999999997,-0.5770000000000001,-1.4869999999999999,-1.694333333,10.98617587,-134.34617880000002,1.028465848,-18.16654433,0.33131405,1078.4
443,NY8515SW,CA50,2/3/04,2/10/04,2/6/04,0.77,0.77,0.77,0.77,0.031,1.403,0.638,0.690666667,-0.5770000000000001,0.127,0.08199999999999999,-0.122666667,13.14614753,-103.7693234,4.48235,-14.61443387,3.083348,399.9
444,NY8720SW,CA50,2/10/04,2/17/04,2/13/04,0.77,0.77,0.77,0.77,1.403,1.2770000000000001,1.484,1.3880000000000001,0.127,-1.466,-1.069,-0.802666667,12.95279873,-96.9399554,1.08691766,-13.73659427,0.38860133799999996,3160.1
445,NY8998SW,CA50,2/17/04,2/24/04,2/20/04,0.77,0.77,0.77,0.77,1.2770000000000001,0.33399999999999996,1.12,0.910333333,-1.466,-2.818,-2.137,-2.140333333,14.52979127,-101.7951087,4.48235,-14.5406125,3.083348,1520.4
446,NY9174SW,CA50,2/24/04,2/28/04,2/26/04,0.77,0.77,0.77,0.77,0.33399999999999996,0.054000000000000006,-0.006,0.12733333300000002,-2.818,-3.043,-3.109,-2.99,12.4137706,-102.95713020000001,1.307988532,-14.421362599999998,0.348422158,3456.2
447,NY9234SW,CA50,2/28/04,3/2/04,2/29/04,0.77,-0.11,0.77,0.47666666700000004,0.054000000000000006,-0.341,-0.17800000000000002,-0.155,-3.043,-0.9079999999999999,-2.396,-2.1156666669999997,11.7126336,-164.70085469999998,1.046175893,-22.05168603,0.407493558,481.7
448,NZ0288SW,CA50,3/23/04,3/30/04,3/26/04,-0.11,-0.11,-0.11,-0.11,-0.598,1.517,0.289,0.40266666700000003,-1.6030000000000002,-0.831,-0.203,-0.879,8.558205667000001,-145.0207639,1.184622303,-19.1973712,0.36541893799999997,761.9
449,NZ0782SW,CA50,3/30/04,4/6/04,4/2/04,-0.11,-1.91,-1.91,-1.31,1.517,1.331,1.5830000000000002,1.4769999999999999,-0.831,-1.465,0.153,-0.714333333,4.962635067,-55.39431187,0.966218402,-7.544618367000001,0.388713262,209.4
450,NZ1110SW,CA50,4/13/04,4/20/04,4/16/04,-1.91,-1.91,-1.91,-1.91,0.21,-0.693,-0.18899999999999997,-0.22399999999999998,0.429,-1.255,0.657,-0.056333333,10.25404667,-76.9003904,0.936475307,-10.89430463,0.39511137700000004,375.9
451,NZ1896SW,CA50,5/4/04,5/11/04,5/7/04,1.22,1.22,1.22,1.22,-0.18,-1.43,-1.354,-0.988,0.542,-0.32299999999999995,-1.016,-0.26566666699999997,15.22235413,-98.63604373,1.376069039,-14.23229973,0.30191720699999997,784.0
452,NZ2720SW,CA50,5/25/04,6/1/04,5/28/04,1.22,-1.91,1.22,0.176666667,-1.058,-0.787,-2.457,-1.4340000000000002,-0.33799999999999997,-0.9690000000000001,0.055999999999999994,-0.41700000000000004,6.6778972670000005,-103.2014955,0.8557639859999999,-13.7349241,0.419167031,586.4
453,NZ3186SW,CA50,6/8/04,6/15/04,6/11/04,-1.91,-1.91,-1.91,-1.91,-0.6409999999999999,-0.623,-0.809,-0.691,0.795,1.319,0.294,0.802666667,6.0749332670000005,-135.12075259999997,0.91431395,-17.64946073,0.477250458,218.3
454,NZ7053SW,CA50,9/14/04,9/21/04,9/18/04,-0.31,-0.31,-0.31,-0.31,0.899,-0.708,0.586,0.259,1.625,0.19699999999999998,1.068,0.963333333,19.92029947,-127.88657409999999,0.891900219,-18.475859200000002,0.321274026,322.2
455,NZ7585SW,CA50,9/28/04,10/5/04,10/1/04,-0.31,-0.42,-0.42,-0.38333333299999994,-2.104,0.358,-3.2880000000000003,-1.6780000000000002,0.986,-0.265,0.614,0.445,1.4826512669999998,-60.0420762,1.009606854,-7.690590932999999,0.353679233,226.0
456,NZ8049SW,CA50,10/5/04,10/19/04,10/12/04,-0.42,-0.42,-0.42,-0.42,0.358,-1.5759999999999998,0.36200000000000004,-0.285333333,-0.265,-2.04,-0.578,-0.961,11.36233067,-78.60065867,1.0837278259999998,-11.24537367,0.40101122200000006,2501.2
457,NZ8524SW,CA50,10/19/04,10/26/04,10/22/04,-0.42,-0.42,-0.42,-0.42,-1.5759999999999998,-0.789,-1.1320000000000001,-1.165666667,-2.04,-1.123,-0.289,-1.150666667,16.85693107,-122.6552268,0.863042293,-17.43901973,0.386292635,5929.2
458,NZ8663SW,CA50,10/26/04,11/2/04,10/29/04,-0.42,-1.06,-0.42,-0.6333333329999999,-0.789,0.29,-0.11699999999999999,-0.205333333,-1.123,1.097,0.527,0.16699999999999998,19.109748800000002,-138.14091519999997,1.095359758,-19.656333,0.245177487,438.1
459,NZ8861SW,CA50,11/2/04,11/9/04,11/5/04,-1.06,-1.06,-1.06,-1.06,0.29,-0.084,-0.19399999999999998,0.004,1.097,1.149,1.244,1.163333333,17.92173167,-107.22966509999998,0.855881417,-15.643924599999998,0.37636817100000003,721.5
460,NZ9711SW,CA50,11/23/04,11/30/04,11/26/04,-1.06,-1.06,-1.06,-1.06,0.275,-0.38,0.09699999999999999,-0.002666667,-0.625,0.451,-0.617,-0.26366666699999997,10.11132747,-115.8123544,1.371644998,-15.74046023,0.390851634,2080.7
461,TA0269SW,CA50,12/7/04,12/14/04,12/10/04,-0.94,-0.94,-0.94,-0.94,0.11,1.2819999999999998,1.176,0.856,0.722,0.309,-0.366,0.22166666699999998,12.08465767,-116.64223190000001,1.1819128559999998,-16.0908612,0.502643014,2242.5
462,TA0998SW,CA50,12/21/04,1/4/05,12/28/04,-0.94,0.2,-0.94,-0.56,-0.18100000000000002,-0.76,-1.055,-0.665333333,0.84,4.45,2.69,2.66,21.51700793,-116.12456329999999,1.018872416,-17.2051964,0.299367667,2785.7
463,TA1192SW,CA50,1/4/05,1/7/05,1/6/05,0.2,0.2,0.2,0.2,-0.76,-1.4469999999999998,-1.244,-1.150333333,4.45,3.648,4.079,4.059,14.845402599999998,-116.01395579999999,1.020889808,-16.3574198,0.288468369,1577.5
464,TA1235SW,CA50,1/7/05,1/10/05,1/9/05,0.2,0.2,0.2,0.2,-1.4469999999999998,-0.866,-1.157,-1.156666667,3.648,2.588,3.179,3.1383333330000003,20.50179173,-86.06666267,0.941888528,-13.3210568,0.416742127,2021.3
465,TA1283SW,CA50,1/10/05,1/11/05,1/11/05,0.2,0.2,0.2,0.2,-0.866,-0.615,-0.615,-0.698666667,2.588,1.723,1.723,2.011333333,17.66389667,-145.0622417,0.9703071679999999,-20.3407673,0.33020448199999997,1050.6
466,TA1892SW,CA50,1/18/05,1/25/05,1/22/05,0.2,0.2,0.2,0.2,0.355,1.0979999999999999,1.18,0.8776666670000001,0.69,-3.819,-2.6210000000000004,-1.9166666669999999,16.72842447,-87.6701494,1.512955386,-13.04982173,0.29361198899999996,385.0
467,TA2166SW,CA50,1/25/05,2/1/05,1/29/05,0.2,-2.99,0.2,-0.8633333329999999,1.0979999999999999,0.16,0.247,0.5016666670000001,-3.819,-1.209,-1.939,-2.322333333,14.64136907,-103.55678990000001,1.336776346,-14.77476987,0.225765365,735.7
468,TA2972SW,CA50,2/15/05,2/22/05,2/19/05,-2.99,-2.99,-2.99,-2.99,0.665,0.19899999999999998,0.29600000000000004,0.386666667,-1.463,-2.517,-1.126,-1.702,12.89202887,-169.0637405,1.4623464019999999,-22.74447117,0.294592939,1698.0
469,TA3305SW,CA50,2/22/05,3/1/05,2/25/05,-2.99,-0.26,-2.99,-2.08,0.19899999999999998,0.863,0.22699999999999998,0.429666667,-2.517,-2.7260000000000004,-3.8819999999999997,-3.041666667,15.30795707,-177.9274499,1.127512749,-24.15442587,0.311539725,464.0
470,TA3463SW,CA50,3/1/05,3/8/05,3/4/05,-0.26,-0.26,-0.26,-0.26,0.863,0.975,1.182,1.006666667,-2.7260000000000004,-2.84,-0.81,-2.125333333,13.95597133,-123.2339868,1.075816434,-17.14874477,0.364676569,619.1
471,TA4025SW,CA50,3/15/05,3/22/05,3/18/05,-0.26,-0.26,-0.26,-0.26,-0.45,0.537,0.161,0.082666667,-1.433,-0.727,-2.256,-1.472,15.5538142,-84.07476367,1.242411365,-12.45357223,0.30162228,5357.6
472,TA4338SW,CA50,3/22/05,3/29/05,3/25/05,-0.26,-0.26,-0.26,-0.26,0.537,0.563,-0.165,0.311666667,-0.727,-0.32,-0.409,-0.485333333,14.87567153,-111.13886740000001,1.124911997,-15.75181737,0.370671013,5006.7
473,TA4563SW,CA50,3/29/05,4/5/05,4/1/05,-0.26,-1.22,-1.22,-0.9,0.563,1.506,0.772,0.9470000000000001,-0.32,0.55,0.341,0.19033333300000002,13.4258986,-150.1286425,1.196288427,-20.44431763,0.292325161,370.6
474,TA5161SW,CA50,4/5/05,4/20/05,4/13/05,-1.22,-1.22,-1.22,-1.22,1.506,0.433,1.031,0.99,0.55,0.12,-0.445,0.075,12.7989832,-103.0449088,1.100089542,-14.4804865,0.393601321,1241.3
475,TA5373SW,CA50,4/20/05,4/26/05,4/23/05,-1.22,-1.22,-1.22,-1.22,0.433,1.777,1.412,1.207333333,0.12,-1.8359999999999999,0.74,-0.325333333,16.26075813,-41.83010667,1.001828828,-7.261358099999999,0.283919003,366.5
476,TA5559SW,CA50,4/26/05,5/3/05,4/30/05,-1.22,-1.46,-1.22,-1.3,1.777,0.016,0.281,0.691333333,-1.8359999999999999,-0.094,-1.714,-1.214666667,12.983711999999999,-76.14285787,1.232389955,-11.14082123,0.25625378,365.7
477,TA5896SW,CA50,5/3/05,5/10/05,5/6/05,-1.46,-1.46,-1.46,-1.46,0.016,1.288,0.779,0.694333333,-0.094,-1.6030000000000002,-0.281,-0.659333333,12.52371233,-77.75727673,0.965104139,-11.28512363,0.312297935,2580.2
478,TA6224SW,CA50,5/10/05,5/17/05,5/13/05,-1.46,-1.46,-1.46,-1.46,1.288,0.371,1.1840000000000002,0.947666667,-1.6030000000000002,-0.8029999999999999,-1.176,-1.194,6.107926,-90.28453693,1.1460684970000001,-12.04905787,0.37653950700000005,831.6
479,TA6348SW,CA50,5/17/05,5/24/05,5/20/05,-1.46,-1.46,-1.46,-1.46,0.371,0.32799999999999996,0.594,0.431,-0.8029999999999999,-0.871,-1.297,-0.9903333329999999,11.16924667,-74.66509067,1.2030910190000002,-10.72929217,0.213309634,2736.3
480,TA7292SW,CA50,6/4/05,6/15/05,6/9/05,0.11,0.11,0.11,0.11,-0.179,-0.509,0.525,-0.054333333,-0.5660000000000001,-2.076,-0.449,-1.030333333,-5.3878288670000005,-86.72741367,1.179959745,-10.1674481,0.299956664,322.2
481,TA7520SW,CA50,6/15/05,6/21/05,6/18/05,0.11,0.11,0.11,0.11,-0.509,-0.076,0.6829999999999999,0.032666667,-2.076,-0.013000000000000001,-1.0090000000000001,-1.032666667,6.978280467,-72.46933953,1.043713562,-9.9309525,0.22206530600000002,641.8
482,TB1230SW,CA50,9/22/05,9/27/05,9/24/05,0.34,0.34,0.34,0.34,1.433,1.4869999999999999,0.639,1.1863333329999999,0.008,0.537,0.10800000000000001,0.21766666699999998,12.33262687,-99.77009179999999,1.222825008,-14.01283983,0.292065061,334.9
483,TB1965SW,CA50,10/11/05,10/18/05,10/14/05,1.12,1.12,1.12,1.12,1.39,-0.272,-0.151,0.322333333,0.20600000000000002,-1.8940000000000001,-0.635,-0.774333333,15.62449767,-107.1672877,1.22965117,-15.34897317,0.306011438,396.3
484,TB2209SW,CA50,10/18/05,10/25/05,10/21/05,1.12,1.12,1.12,1.12,-0.272,1.068,0.929,0.575,-1.8940000000000001,0.445,-0.9209999999999999,-0.79,17.335105600000002,-94.86381467,1.208534236,-14.02486503,0.291883538,1137.8
485,TB2494SW,CA50,10/25/05,11/1/05,10/28/05,1.12,-0.42,1.12,0.606666667,1.068,-0.6970000000000001,0.722,0.364333333,0.445,1.709,0.945,1.033,15.30544173,-61.95359187,1.235074897,-9.6573792,0.317850594,1807.5
486,TB2700SW,CA50,11/1/05,11/8/05,11/5/05,-0.42,-0.42,-0.42,-0.42,-0.6970000000000001,-0.64,-1.2930000000000001,-0.8766666670000001,1.709,-0.061,1.837,1.161666667,12.39262887,-78.88778793,0.876322429,-11.4100521,0.32895136399999997,1140.5
487,TB3488SW,CA50,11/22/05,11/29/05,11/25/05,-0.42,-0.42,-0.42,-0.42,0.985,-1.093,0.767,0.21966666699999998,-0.924,-0.924,-1.446,-1.0979999999999999,15.00517193,-55.85378299999999,1.818191134,-8.857369367,0.556966785,1978.3
488,TB3850SW,CA50,11/29/05,12/6/05,12/2/05,-0.42,0.01,0.01,-0.133333333,-1.093,0.499,-0.609,-0.401,-0.924,-3.4539999999999997,-2.097,-2.1583333330000003,11.207415,-99.91992633,1.000376929,-13.89091767,0.272963368,9274.2
489,TB4324SW,CA50,12/13/05,12/20/05,12/17/05,0.01,0.01,0.01,0.01,0.584,1.161,1.051,0.932,-1.643,-1.706,-2.345,-1.8980000000000001,16.25507333,-82.61725307,1.0719897390000002,-12.3590408,0.26487733,4952.8
490,TB4649SW,CA50,12/20/05,12/27/05,12/24/05,0.01,0.01,0.01,0.01,1.161,1.274,1.275,1.236666667,-1.706,-2.8989999999999996,-2.75,-2.451666667,12.42781967,-100.46588990000001,4.48235,-14.1117137,3.083348,7918.8
491,TB4925SW,CA50,12/27/05,1/3/06,12/30/05,0.01,1.29,0.01,0.436666667,1.274,0.039,1.013,0.775333333,-2.8989999999999996,-0.8240000000000001,-2.182,-1.9683333330000001,12.39938613,-118.3023085,0.856400023,-16.33771183,0.27607245399999997,13942.2
492,TB5437SW,CA50,1/10/06,1/17/06,1/13/06,1.29,1.29,1.29,1.29,0.147,0.113,0.105,0.12166666699999999,2.884,-0.5660000000000001,1.473,1.263666667,16.12295387,-139.3987536,1.2879759309999999,-19.44021343,0.34597976799999997,1304.0
493,TB5749SW,CA50,1/17/06,1/24/06,1/20/06,1.29,1.29,1.29,1.29,0.113,0.44799999999999995,-0.166,0.131666667,-0.5660000000000001,-0.5720000000000001,-0.055999999999999994,-0.39799999999999996,18.66034453,-85.92261573,0.99110847,-13.07287003,0.203965683,1670.0
494,TB5971SW,CA50,1/24/06,1/31/06,1/27/06,1.29,1.29,1.29,1.29,0.44799999999999995,0.7070000000000001,0.201,0.452,-0.5720000000000001,-1.068,-1.1440000000000001,-0.9279999999999999,11.65897813,-85.85316453,1.317456261,-12.18901783,0.347381635,1459.7
495,TB6314SW,CA50,1/31/06,2/7/06,2/3/06,1.29,-0.12,-0.12,0.35,0.7070000000000001,1.227,1.1540000000000001,1.029333333,-1.068,-0.542,-2.7289999999999996,-1.446333333,10.82565913,-71.248799,0.988018218,-10.25930727,0.37694164,1359.7
496,TB6775SW,CA50,2/14/06,2/21/06,2/17/06,-0.12,-0.12,-0.12,-0.12,0.647,-1.159,-0.84,-0.450666667,0.884,2.375,1.355,1.538,24.65843187,-128.76821850000002,1.256809453,-19.1783313,0.258652276,869.6
497,TB6943SW,CA50,2/21/06,2/28/06,2/24/06,-0.12,-0.12,-0.12,-0.12,-1.159,-1.7209999999999999,-1.7830000000000001,-1.5543333330000002,2.375,-2.029,-0.121,0.075,12.03922387,-87.19653079999999,1.2423678999999999,-12.40446933,0.296285335,7915.0
498,TB7247SW,CA50,2/28/06,3/7/06,3/3/06,-0.12,1.32,1.32,0.84,-1.7209999999999999,0.124,-0.693,-0.763333333,-2.029,1.054,-1.6669999999999998,-0.8806666670000001,22.61695127,-113.9156293,1.06639955,-17.06657257,0.339420094,2413.9
499,TB7603SW,CA50,3/7/06,3/14/06,3/10/06,1.32,1.32,1.32,1.32,0.124,-0.677,-0.857,-0.47,1.054,-2.013,0.111,-0.282666667,19.36649633,-110.96909779999999,1.088398365,-16.29194927,0.300481281,1580.3
500,TB7799SW,CA50,3/14/06,3/21/06,3/17/06,1.32,1.32,1.32,1.32,-0.677,-0.107,-0.37,-0.384666667,-2.013,-3.822,-2.825,-2.886666667,16.0762072,-111.5603976,1.185003797,-15.9545756,0.361287974,1156.9
501,TB8199SW,CA50,3/21/06,3/28/06,3/24/06,1.32,1.32,1.32,1.32,-0.107,-0.142,0.374,0.041666667000000004,-3.822,-0.9129999999999999,-2.801,-2.512,13.5617576,-84.92843467,1.320208317,-12.31127403,0.263060829,3602.6
502,TB8380SW,CA50,3/28/06,4/4/06,3/31/06,1.32,1.17,1.32,1.27,-0.142,0.05,0.21600000000000003,0.041333333,-0.9129999999999999,-1.635,-1.202,-1.25,14.08613753,-124.08187020000001,0.918809012,-17.27100097,0.35091452,5965.8
503,TB8657SW,CA50,4/4/06,4/11/06,4/7/06,1.17,1.17,1.17,1.17,0.05,-0.087,0.6990000000000001,0.22066666699999998,-1.635,1.338,-2.378,-0.8916666670000001,17.02336073,-99.31222833,0.8975154590000001,-14.54194863,0.30088369800000003,997.7
504,TB8851SW,CA50,4/11/06,4/18/06,4/14/06,1.17,1.17,1.17,1.17,-0.087,0.319,-0.529,-0.099,1.338,0.319,2.121,1.259333333,14.6555112,-107.4949301,1.71834979,-15.26880517,0.39707681899999997,3908.4
505,TB9122SW,CA50,4/18/06,4/26/06,4/22/06,1.17,1.17,1.17,1.17,0.319,-0.12,0.76,0.319666667,0.319,-0.063,1.187,0.48100000000000004,15.77646533,-82.67898747,1.351959319,-12.306931599999999,0.316366876,1768.3
506,TC0199SW,CA50,5/16/06,5/23/06,5/19/06,-0.96,-0.96,-0.96,-0.96,0.314,-0.877,-0.063,-0.208666667,0.10300000000000001,0.662,0.354,0.373,8.1187918,-82.13013007,1.621564676,-11.28111523,0.215334623,804.3
507,TC0388SW,CA50,5/23/06,5/30/06,5/26/06,-0.96,-0.96,-0.96,-0.96,-0.877,-1.9,-1.73,-1.5023333330000002,0.662,0.14,1.7690000000000001,0.857,16.17379413,-87.02225973,1.037366859,-12.89950673,0.336703133,546.1
508,TC1322SW,CA50,6/13/06,6/20/06,6/16/06,-0.98,-0.98,-0.98,-0.98,-0.1,-0.9790000000000001,0.248,-0.27699999999999997,1.5219999999999998,1.7530000000000001,2.405,1.8933333330000002,11.94550813,-40.38127747,1.1349925109999999,-6.5408482,0.530786209,235.6
509,TC1768SW,CA50,6/27/06,7/4/06,6/30/06,-0.98,-0.9,-0.98,-0.953333333,-0.297,0.715,-0.72,-0.10066666699999999,1.166,-0.52,-0.162,0.161333333,2.794058133,-56.304251199999996,0.959513939,-7.387288667000001,0.34219731200000003,990.2
510,TC2023SW,CA50,7/4/06,7/11/06,7/7/06,-0.9,-0.9,-0.9,-0.9,0.715,2.082,1.7069999999999999,1.501333333,-0.52,1.031,0.05,0.187,12.21650853,-66.0660032,1.2637879570000001,-9.785313967,0.33082321600000003,613.8
511,TC5501SW,CA50,10/3/06,10/10/06,10/6/06,-1.52,-1.52,-1.52,-1.52,-1.3130000000000002,0.48,-0.47700000000000004,-0.436666667,-0.17300000000000001,-1.5230000000000001,0.124,-0.524,12.7115288,-94.71205093,1.0855367340000002,-13.42794747,0.349744192,526.3
512,TC6556SW,CA50,10/31/06,11/7/06,11/3/06,-1.52,0.05,0.05,-0.47333333299999997,1.101,-0.062,-1.399,-0.12,-1.54,1.857,-0.636,-0.106333333,12.14511613,-71.80794547,1.124179256,-10.4941327,0.27279846,1396.6
513,TC6894SW,CA50,11/7/06,11/14/06,11/10/06,0.05,0.05,0.05,0.05,-0.062,-1.345,-0.35100000000000003,-0.586,1.857,0.062,1.93,1.2830000000000001,8.3335922,-80.59255767,1.100408106,-11.11576873,0.338304596,-9.9
514,TC7312SW,CA50,11/21/06,11/28/06,11/24/06,0.05,0.05,0.05,0.05,-0.556,-0.59,-0.9790000000000001,-0.708333333,0.48700000000000004,0.684,-0.9390000000000001,0.077333333,18.55507267,-89.10901107,0.949143298,-13.45801047,0.41197330000000004,1601.1
