,SampleName,site,In,Out,middate,SOI in (monthly),SOI out (monthly),SOI middate (monthly),SOI average (monthly),PNA in (daily),PNA out (daily),PNA middate (daily),PNA average (daily),AO in (daily),AO out (daily),AO middate (daily),AO average (daily),dxs,dD,unc,dO,unc.1,amount [mL]
770,TG0187SW,CA66,4/7/09,4/14/09,4/11/09,1.06,1.06,1.06,1.06,0.305,0.505,0.445,0.418333333,1.03,-0.5589999999999999,0.8029999999999999,0.4246666670000001,11.84413153,-39.1653778,1.105724197,-6.376188667,0.17100584800000002,752.6
771,TG0949SW,CA66,4/28/09,5/5/09,5/2/09,1.06,-0.86,-0.86,-0.22,0.544,-0.5920000000000001,0.418,0.123333333,2.498,2.5540000000000003,1.7080000000000002,2.253333333,-1.3460554669999998,-85.1071808,1.448004834,-10.47014067,0.27600905800000003,150.9
772,TH0870SW,CA66,1/26/10,2/2/10,1/29/10,-1.13,-1.59,-1.13,-1.283333333,0.136,0.307,0.052000000000000005,0.165,-0.728,-2.3,-2.58,-1.869333333,9.14079,-88.64793227,0.8974391340000001,-12.22359028,0.34334385100000003,753.1
773,TH1597SW,CA66,2/16/10,2/23/10,2/19/10,-1.59,-1.59,-1.59,-1.59,0.672,-0.057,0.532,0.382333333,-4.292,-4.591,-4.026,-4.303,11.7509026,-17.0826506,0.872945015,-3.60419415,0.5491284000000001,236.3
774,TH1881SW,CA66,2/23/10,3/2/10,2/26/10,-1.59,-1.4,-1.59,-1.526666667,-0.057,0.8079999999999999,-0.221,0.176666667,-4.591,-1.999,-3.23,-3.273333333,10.03949164,-44.14238148,4.48235,-6.77273414,3.083348,4179.4
775,TH2123SW,CA66,3/2/10,3/9/10,3/5/10,-1.4,-1.4,-1.4,-1.4,0.8079999999999999,0.963,0.599,0.79,-1.999,0.7190000000000001,-0.512,-0.597333333,17.57044168,-38.67174904,4.48235,-7.03027384,3.083348,1176.8
776,TH2377SW,CA66,3/9/10,3/16/10,3/12/10,-1.4,-1.4,-1.4,-1.4,0.963,1.181,1.39,1.178,0.7190000000000001,0.162,-0.081,0.266666667,11.92979113,-24.38210033,0.849174305,-4.538986433,0.299122049,395.1
777,TH2848SW,CA66,3/23/10,3/30/10,3/26/10,-1.4,-1.4,-1.4,-1.4,-0.027000000000000003,0.918,0.274,0.388333333,-0.202,-1.432,-1.9,-1.178,12.09830267,-31.28574253,1.184143995,-5.42300565,0.409771888,27.4
778,TH3107SW,CA66,3/30/10,4/6/10,4/2/10,-1.4,1.88,1.88,0.786666667,0.918,0.22,0.838,0.658666667,-1.432,0.04,-0.674,-0.688666667,16.47593893,-38.39484453,1.034924635,-6.858847933,0.26221556,1757.4
779,TH3393SW,CA66,4/6/10,4/13/10,4/9/10,1.88,1.88,1.88,1.88,0.22,0.794,0.233,0.4156666670000001,0.04,0.7809999999999999,-1.032,-0.070333333,16.2714094,-45.5152002,0.982165465,-7.7233262,0.453326593,1331.9
780,TH3659SW,CA66,4/13/10,4/20/10,4/16/10,1.88,1.88,1.88,1.88,0.794,1.7819999999999998,0.96,1.178666667,0.7809999999999999,-0.868,0.544,0.15233333300000002,8.691474433,-65.1858057,1.069703697,-9.234660017000001,0.494060725,517.6
781,TH3914SW,CA66,4/20/10,4/27/10,4/23/10,1.88,1.88,1.88,1.88,1.7819999999999998,1.689,1.224,1.565,-0.868,0.484,-1.213,-0.532333333,13.4354867,-35.0632769,1.248399776,-6.06234545,0.301526118,517.6
782,TH4137SW,CA66,4/27/10,5/4/10,4/30/10,1.88,0.85,1.88,1.536666667,1.689,-1.648,0.447,0.162666667,0.484,-0.602,0.818,0.233333333,1.7912585330000002,-10.55841773,1.175411843,-1.543709533,0.336645214,196.9
783,TH4385SW,CA66,5/4/10,5/11/10,5/7/10,0.85,0.85,0.85,0.85,-1.648,-0.368,-1.1840000000000002,-1.066666667,-0.602,-0.7879999999999999,-1.861,-1.083666667,8.553271732999999,-28.75270293,1.155773767,-4.6632468330000005,0.372264691,236.2
784,TH5217SW,CA66,5/25/10,6/1/10,5/29/10,0.85,0.24,0.85,0.6466666670000001,-1.009,0.464,0.569,0.008,-1.062,-0.279,-1.009,-0.783333333,-4.192916333,-12.157403,0.6398632670000001,-0.995560833,0.395727179,72.9
785,TH9963SW,CA66,10/5/10,10/12/10,10/8/10,1.8,1.8,1.8,1.8,1.692,0.368,1.367,1.142333333,1.732,-0.733,-1.639,-0.213333333,7.755286467,-50.95554420000001,1.355295171,-7.338853833,0.428740014,422.3
786,TI0226SW,CA66,10/12/10,10/19/10,10/15/10,1.8,1.8,1.8,1.8,0.368,0.755,0.313,0.4786666670000001,-0.733,-1.132,-0.022,-0.629,7.330614867,-28.32924353,0.937749433,-4.4574823,0.36015691,201.7
787,TI0488SW,CA66,10/19/10,10/26/10,10/22/10,1.8,1.8,1.8,1.8,0.755,-0.11,1.101,0.5820000000000001,-1.132,-0.08800000000000001,-2.17,-1.13,8.391732133,-14.95699373,0.802733455,-2.9185907330000003,0.301698525,596.7
788,TI0720SW,CA66,10/26/10,11/2/10,10/29/10,1.8,1.62,1.8,1.74,-0.11,1.227,0.474,0.530333333,-0.08800000000000001,2.381,0.826,1.039666667,-0.583749867,-46.23254107,1.237133784,-5.7060989,0.468780332,129.3
789,TI0978SW,CA66,11/2/10,11/9/10,11/5/10,1.62,1.62,1.62,1.62,1.227,0.5720000000000001,1.408,1.069,2.381,-0.768,1.5319999999999998,1.048333333,13.29049893,-31.2092176,0.79598304,-5.562464567,0.343169055,782.0
790,TI1723SW,CA66,11/16/10,11/23/10,11/19/10,1.62,1.62,1.62,1.62,-1.239,-1.875,-1.813,-1.642333333,1.719,-2.408,-1.6880000000000002,-0.792333333,20.77805893,-53.68311147,0.995218067,-9.3076463,0.395885084,1952.3
791,TI1983SW,CA66,11/30/10,12/7/10,12/3/10,1.62,2.9,2.9,2.473333333,-0.565,-0.61,-0.947,-0.707333333,-1.3769999999999998,-2.306,-0.464,-1.382333333,14.24423553,-60.35589273,1.587673455,-9.325016032999999,0.903540259,1121.9
792,TI2693SW,CA66,12/14/10,12/21/10,12/17/10,2.9,2.9,2.9,2.9,-1.097,-2.131,-1.276,-1.501333333,-2.148,-4.23,-4.549,-3.642333333,9.417594867,-74.27892913,0.99661477,-10.4620655,0.375518308,3354.1
793,TI2688SW,CA66,12/21/10,12/28/10,12/24/10,2.9,2.9,2.9,2.9,-2.131,-0.1,-1.004,-1.078333333,-4.23,-2.776,-3.862,-3.622666667,11.20924213,-129.9623933,0.918090954,-17.64645443,0.342911067,1530.4
794,TI3929SW,CA66,1/25/11,2/1/11,1/28/11,2.01,2.12,2.01,2.046666667,1.098,0.908,1.12,1.042,-0.272,2.097,0.458,0.7609999999999999,11.25009627,-38.698372,1.143365646,-6.243558533,0.240135378,539.3
795,TI4418SW,CA66,2/8/11,2/15/11,2/12/11,2.12,2.12,2.12,2.12,-0.08199999999999999,-1.404,-0.647,-0.711,0.989,-0.006999999999999999,2.15,1.044,14.8646348,-31.2651644,1.100273148,-5.7662249,0.463883606,23.8
796,TI4933SW,CA66,2/22/11,3/1/11,2/25/11,2.12,2.09,2.12,2.11,-1.332,-0.7120000000000001,-1.3230000000000002,-1.122333333,0.759,0.456,3.666,1.6269999999999998,18.50179553,-38.41059967,1.4149943459999998,-7.114049400000002,0.302519421,638.2
797,TI5183SW,CA66,3/1/11,3/8/11,3/4/11,2.09,2.09,2.09,2.09,-0.7120000000000001,0.396,0.175,-0.047,0.456,1.741,0.524,0.907,4.472400067,-22.80723007,1.164117262,-3.409953767,0.306151923,131.7
798,TI5437SW,CA66,3/8/11,3/15/11,3/12/11,2.09,2.09,2.09,2.09,0.396,1.155,0.575,0.708666667,1.741,1.7990000000000002,-0.181,1.119666667,10.69212393,-32.035879800000004,1.056053502,-5.341000467,0.324630559,33.9
799,TI5860SW,CA66,3/15/11,3/22/11,3/18/11,2.09,2.09,2.09,2.09,1.155,0.434,0.281,0.6233333329999999,1.7990000000000002,1.986,0.856,1.547,14.78615567,-105.4509427,1.66556597,-15.029637300000005,0.354272494,4576.7
800,TI5935SW,CA66,3/22/11,3/29/11,3/25/11,2.09,2.09,2.09,2.09,0.434,0.941,0.209,0.528,1.986,1.456,1.619,1.6869999999999998,17.12569427,-31.82334627,1.669650862,-6.118630067000001,0.611726246,2748.3
801,TI6432SW,CA66,4/5/11,4/12/11,4/8/11,3.02,3.02,3.02,3.02,-0.541,-0.952,-0.262,-0.585,4.106,3.438,2.982,3.508666667,6.246529,-34.43451847,0.824766634,-5.085130933,0.284255167,167.1
802,TI6922SW,CA66,4/19/11,4/26/11,4/22/11,3.02,3.02,3.02,3.02,-1.156,-0.324,-0.667,-0.715666667,1.843,1.357,0.6940000000000001,1.298,5.329896467,-31.09957473,0.925334534,-4.553683900000001,0.219292043,93.0
803,TI7402SW,CA66,5/3/11,5/10/11,5/6/11,0.46,0.46,0.46,0.46,-0.728,-0.644,-0.627,-0.666333333,-1.107,-0.565,-0.259,-0.6436666670000001,-1.980596333,-38.1321518,1.232104298,-4.518944433,0.248362638,94.3
804,TI7656SW,CA66,5/10/11,5/17/11,5/13/11,0.46,0.46,0.46,0.46,-0.644,1.356,0.88,0.530666667,-0.565,0.486,-0.722,-0.267,30.34642387,-29.68450653,4.48235,-7.5038663,3.083348,635.4
805,TI7876SW,CA66,5/17/11,5/24/11,5/20/11,0.46,0.46,0.46,0.46,1.356,1.181,1.745,1.4273333330000002,0.486,0.264,-0.052000000000000005,0.232666667,6.998745333,-29.596406400000006,1.0418354,-4.574393967,0.280645684,264.7
806,TI8428SW,CA66,5/31/11,6/7/11,6/3/11,0.46,-0.04,-0.04,0.12666666699999998,-0.314,0.393,0.441,0.173333333,1.02,-1.148,0.207,0.026333333,9.485394467,-31.5323586,0.971622869,-5.1272191330000005,0.317305846,529.2
807,TI9373SW,CA66,6/28/11,7/5/11,7/1/11,-0.04,1.11,1.11,0.726666667,-0.8340000000000001,-0.011,-0.42,-0.4216666670000001,-0.395,-1.844,-0.8290000000000001,-1.022666667,2.4881276000000003,-46.25247613,1.369939415,-6.0925754670000005,0.33869307600000004,139.5
808,TJ3979SW,CA66,11/1/11,11/8/11,11/4/11,1.41,1.41,1.41,1.41,-0.83,-0.211,-0.573,-0.5379999999999999,1.42,1.3019999999999998,0.458,1.06,16.97733633,-39.2028578,1.465379814,-7.0225242670000005,0.338354843,1182.6
809,TJ4386SW,CA66,11/8/11,11/15/11,11/11/11,1.41,1.41,1.41,1.41,-0.211,-1.167,-0.453,-0.6103333329999999,1.3019999999999998,0.981,-1.016,0.422333333,12.83509567,-57.84214513,1.341586374,-8.834655099999997,0.309441432,437.3
810,TJ4384SW,CA66,11/15/11,11/22/11,11/18/11,1.41,1.41,1.41,1.41,-1.167,-0.081,-1.167,-0.805,0.981,1.729,0.95,1.22,19.54664973,-55.569226,1.108130407,-9.389484467,0.34857137,636.9
811,TJ5219SW,CA66,12/6/11,12/13/11,12/9/11,2.45,2.45,2.45,2.45,-0.354,0.206,-0.075,-0.074333333,3.729,1.7519999999999998,0.991,2.157333333,16.43440593,-33.58888579999999,1.270721842,-6.252911467000001,0.407668983,275.1
812,TJ6727SW,CA66,1/17/12,1/24/12,1/20/12,0.9,0.9,0.9,0.9,-0.605,-0.314,-0.339,-0.419333333,0.184,-1.775,0.261,-0.443333333,12.5446048,-37.31835093,0.990682088,-6.232869467,0.343607334,2443.8
813,TJ7518SW,CA66,2/7/12,2/14/12,2/10/12,0.22,0.22,0.22,0.22,0.947,0.8959999999999999,1.577,1.14,-2.086,0.31,-0.933,-0.903,12.50787407,-57.05503153,1.187431682,-8.6953632,0.322183178,1157.4
814,TJ7800SW,CA66,2/14/12,2/21/12,2/17/12,0.22,0.22,0.22,0.22,0.8959999999999999,0.459,0.674,0.676333333,0.31,1.528,0.8220000000000001,0.8866666670000001,10.08250607,-35.39526007,0.7458183420000001,-5.684720767000001,0.263979166,174.6
815,TJ8281SW,CA66,2/28/12,3/6/12,3/2/12,0.22,0.2,0.2,0.206666667,-0.6459999999999999,-1.194,-0.667,-0.835666667,1.91,3.045,1.146,2.033666667,18.27447167,-15.77400993,1.069505493,-4.2560602,0.408795793,314.9
816,TJ8929SW,CA66,3/13/12,3/20/12,3/16/12,0.2,0.2,0.2,0.2,0.35700000000000004,0.75,0.728,0.611666667,0.076,2.085,2.229,1.463333333,11.529631599999998,-66.42419133,0.995244694,-9.744227867000001,0.26479426,3819.3
817,TJ9061SW,CA66,3/20/12,3/27/12,3/23/12,0.2,0.2,0.2,0.2,0.75,0.713,0.13699999999999998,0.533333333,2.085,-0.32299999999999995,-1.528,0.078,18.04446933,-44.6132992,0.963097088,-7.832221067000001,0.414491254,976.0
818,TJ9313SW,CA66,3/27/12,4/3/12,3/30/12,0.2,-0.65,0.2,-0.083333333,0.713,0.774,0.96,0.815666667,-0.32299999999999995,-0.207,-0.234,-0.254666667,14.82588787,-34.11780813,0.846123513,-6.117962,0.339872035,965.3
819,TK0057SW,CA66,4/10/12,4/17/12,4/13/12,-0.65,-0.65,-0.65,-0.65,0.58,-0.368,0.149,0.120333333,0.015,1.055,-0.5720000000000001,0.166,13.46754427,-60.16522347,2.063484916,-9.204095967,0.249821937,3539.5
820,TK0354SW,CA66,4/24/12,5/1/12,4/27/12,-0.65,-0.38,-0.65,-0.56,0.165,-1.548,-0.337,-0.573333333,-1.325,0.741,-0.679,-0.421,4.513829733,-60.69060893,1.015130533,-8.150554833,0.275633815,360.4
821,TK8809SW,CA66,12/4/12,12/11/12,12/7/12,-0.77,-0.77,-0.77,-0.77,-1.025,-0.88,-0.807,-0.904,-1.188,-2.3,-2.7510000000000003,-2.079666667,12.99261727,-28.48743793,1.048465545,-5.1850069,0.241331722,242.2
822,TK8989SW,CA66,12/18/12,12/24/12,12/21/12,-0.77,-0.77,-0.77,-0.77,-1.069,-0.073,-0.846,-0.662666667,-1.716,-1.724,-3.3710000000000004,-2.270333333,23.239989399999995,-36.59586553,0.94632394,-7.479481867,0.299137092,1943.5
823,TK9480SW,CA66,12/31/12,1/8/13,1/4/13,-0.77,-0.1,-0.1,-0.323333333,0.489,0.284,1.227,0.666666667,-0.635,0.657,0.012,0.011333333,19.50880393,-44.87792113,0.989164294,-8.048340632999999,0.286393087,667.7
824,TL1330SW,CA66,2/19/13,2/26/13,2/22/13,-0.47,-0.47,-0.47,-0.47,0.06,0.932,0.18,0.390666667,-2.62,-2.445,-2.046,-2.370333333,15.44176767,-52.20245047,1.186727854,-8.455527267,0.248618181,439.8
825,TL1863SW,CA66,3/5/13,3/12/13,3/8/13,1.06,1.06,1.06,1.06,0.29100000000000004,-0.63,0.556,0.072333333,-3.802,-1.634,-3.3,-2.912,13.61602647,-101.180337,1.00876013,-14.34954543,0.288944631,299.8
826,TL2649SW,CA66,3/26/13,4/2/13,3/29/13,1.06,0.01,1.06,0.71,0.395,-0.246,0.027000000000000003,0.058666667,-4.021,-2.445,-1.821,-2.762333333,9.660910467,-49.96650767,1.208962365,-7.453427267,0.204159252,591.4
827,TM0640SW,CA66,10/22/13,10/29/13,10/25/13,-0.34,-0.34,-0.34,-0.34,0.482,0.18,0.424,0.362,-0.161,2.274,0.93,1.014333333,11.16426927,-29.9176182,1.02460041,-5.135235933,0.19736261,178.2
828,TM1807SW,CA66,11/19/13,11/26/13,11/22/13,0.75,0.75,0.75,0.75,-0.966,-0.113,-0.152,-0.410333333,1.101,1.602,-1.167,0.512,13.97978867,-62.66996813,0.948098096,-9.5812196,0.201784539,351.9
829,TM2208SW,CA66,12/3/13,12/10/13,12/6/13,-0.05,-0.05,-0.05,-0.05,-0.285,-1.018,-0.902,-0.735,1.632,0.378,-0.13699999999999998,0.6243333329999999,24.71286893,-42.76834093,1.039479197,-8.435151233,0.16391156199999998,314.9
830,TM4319SW,CA66,1/28/14,2/4/14,1/31/14,1.19,-0.32,1.19,0.686666667,0.32299999999999995,-1.06,-0.617,-0.451333333,-2.408,-0.14800000000000002,0.341,-0.7383333329999999,21.56729173,-49.03245333,1.095463829,-8.824968132999999,0.17343875,570.4
831,TM4582SW,CA66,2/4/14,2/11/14,2/7/14,-0.32,-0.32,-0.32,-0.32,-1.06,-0.7859999999999999,-0.7240000000000001,-0.856666667,-0.14800000000000002,1.283,0.542,0.5589999999999999,18.6187352,-43.43777333,0.894658594,-7.757063567,0.181433183,887.7
832,TM5354SW,CA66,2/25/14,3/4/14,2/28/14,-0.32,-1.7,-0.32,-0.78,0.507,-0.209,-0.396,-0.032666667,-0.784,-0.028,-1.746,-0.852666667,22.08941097,-47.53497517,0.953689677,-8.703048267,0.226313941,5418.1
833,TM6363SW,CA66,3/25/14,4/1/14,3/28/14,-1.7,0.81,-1.7,-0.8633333329999999,-0.408,-0.594,-0.769,-0.590333333,1.025,-0.7070000000000001,-0.797,-0.15966666699999998,19.41441523,-50.73164983,1.113820003,-8.768258133,0.31208652600000003,1598.0
834,TM6833SW,CA66,4/1/14,4/8/14,4/4/14,0.81,0.81,0.81,0.81,-0.594,0.416,-0.091,-0.08966666699999999,-0.7070000000000001,1.241,0.7709999999999999,0.435,25.9139186,-49.93027873,0.998882375,-9.480524667000001,0.276893481,563.5
835,TM7600SW,CA66,4/22/14,4/29/14,4/25/14,0.81,0.81,0.81,0.81,0.7879999999999999,1.071,0.5429999999999999,0.800666667,0.264,-1.369,-1.208,-0.7709999999999999,15.99969983,-55.15476523,0.938324038,-8.894308133,0.25949373800000003,739.2
836,TN4720SW,CA66,10/28/14,11/4/14,11/1/14,-0.86,-0.96,-0.96,-0.926666667,0.027000000000000003,0.106,0.486,0.206333333,0.202,1.015,0.439,0.552,19.8320966,-58.5850354,1.333160155,-9.8021415,0.261652441,2113.2
837,TN5711SW,CA66,11/25/14,12/2/14,11/28/14,-0.96,-0.66,-0.96,-0.86,-0.278,-0.772,-0.603,-0.551,1.012,0.266,-1.298,-0.006666666999999999,10.0321212,-75.74932679999998,0.595667693,-10.722681,0.224773219,1930.2
838,TN6012SW,CA66,12/2/14,12/9/14,12/5/14,-0.66,-0.66,-0.66,-0.66,-0.772,1.3090000000000002,0.156,0.231,0.266,0.224,-0.6829999999999999,-0.06433333299999999,11.15225627,-27.2742144,1.890348116,-4.803308833,0.28995172,1307.3
839,TN6364SW,CA66,12/9/14,12/16/14,12/12/14,-0.66,-0.66,-0.66,-0.66,1.3090000000000002,0.865,0.375,0.849666667,0.224,1.33,0.486,0.68,10.43077463,-58.54574670000001,1.076363322,-8.622065167,0.206344372,4400.2
840,TN6635SW,CA66,12/16/14,12/23/14,12/19/14,-0.66,-0.66,-0.66,-0.66,0.865,0.435,0.911,0.737,1.33,0.565,0.685,0.86,11.65491073,-61.5514946,1.079456345,-9.150800667,0.279327764,979.6
841,TN8347SW,CA66,2/3/15,2/10/15,2/6/15,-0.04,-0.04,-0.04,-0.04,0.171,0.5770000000000001,0.304,0.35066666700000004,-0.7959999999999999,1.4409999999999998,-0.762,-0.039,12.06892223,-11.0265511,0.942047239,-2.886934167,0.28096619,1620.2
842,TN9318SW,CA66,2/24/15,3/3/15,2/27/15,-0.04,-1.4,-0.04,-0.493333333,-0.119,-1.964,-0.722,-0.935,1.714,2.176,2.763,2.217666667,4.8456470330000005,-56.60663829999999,1.08381825,-7.681535667,0.275307101,478.9
843,NU7900SW,CA67,1/9/01,1/16/01,1/12/01,0.78,0.78,0.78,0.78,0.835,1.062,0.91,0.935666667,-2.222,0.299,-1.298,-1.073666667,13.9511003,-77.4343597,1.194303353,-11.4231825,0.268700577,4672.2
844,NU8357SW,CA67,1/23/01,1/30/01,1/26/01,0.78,0.78,0.78,0.78,0.8240000000000001,0.073,-0.098,0.266333333,0.743,-1.896,0.8140000000000001,-0.113,13.0945954,-141.2832686,0.980757106,-19.297233,0.173241161,225.6
845,NU8841SW,CA67,2/8/01,2/13/01,2/10/01,1.0,1.0,1.0,1.0,-0.795,0.269,-0.529,-0.35166666700000004,-0.362,2.884,0.8640000000000001,1.128666667,15.5258668,-80.1876932,1.5994755390000002,-11.964195,0.08131728,386.9
846,NU9074SW,CA67,2/13/01,2/20/01,2/16/01,1.0,1.0,1.0,1.0,0.269,0.77,0.205,0.414666667,2.884,0.654,1.861,1.799666667,11.2839837,-97.4963163,0.375473701,-13.5975375,0.020506097,305.6
847,NU9379SW,CA67,2/20/01,2/27/01,2/23/01,1.0,1.0,1.0,1.0,0.77,0.772,0.332,0.6246666670000001,0.654,-3.988,-3.373,-2.235666667,0.330218867,-146.9615583,1.506844551,-19.810422,0.14707821,1351.2
848,NU9567SW,CA67,2/27/01,3/6/01,3/2/01,1.0,0.46,0.46,0.64,0.772,1.179,0.21,0.720333333,-3.988,-3.2060000000000004,-3.244,-3.479333333,9.3055459,-134.9816621,2.439518395,-18.035901000000006,0.160513239,823.3
849,NU9786SW,CA67,3/6/01,3/13/01,3/9/01,0.46,0.46,0.46,0.46,1.179,-0.166,0.653,0.555333333,-3.2060000000000004,1.042,-0.102,-0.7553333329999999,14.391049300000002,-84.7520147,0.579827561,-12.392883,0.019091883,1011.7
850,NV0777SW,CA67,4/2/01,4/10/01,4/6/01,-0.18,-0.18,-0.18,-0.18,0.359,-0.402,-0.141,-0.061333333,0.624,0.133,2.192,0.983,14.363586800000002,-53.44403320000001,1.35976634,-8.4759525,0.06646803700000001,630.8
851,NV1291SW,CA67,4/17/01,4/24/01,4/20/01,-0.18,-0.18,-0.18,-0.18,-0.205,-0.119,-0.763,-0.362333333,-0.403,0.8740000000000001,0.4270000000000001,0.29933333300000003,10.5950141,-69.43021390000001,0.400222438,-10.0031535,0.072831998,412.1
852,NV8891SW,CA67,11/20/01,11/27/01,11/23/01,0.64,0.64,0.64,0.64,1.569,-0.193,0.5489999999999999,0.6416666670000001,0.227,-0.691,0.27,-0.064666667,7.9973551999999986,-62.25048879999999,1.074095201,-8.7809805,0.05727564900000001,501.7
853,NV9468SW,CA67,12/11/01,12/18/01,12/14/01,-1.06,-1.06,-1.06,-1.06,-0.027000000000000003,0.28800000000000003,-0.317,-0.018666667,-0.7859999999999999,-1.766,-0.851,-1.134333333,15.045991,-48.202697,2.331331058,-7.906086,0.133643182,781.1
854,NV9754SW,CA67,12/18/01,12/26/01,12/22/01,-1.06,-1.06,-1.06,-1.06,0.28800000000000003,1.287,0.589,0.721333333,-1.766,-1.644,-0.097,-1.169,15.798075,-90.739857,0.524673232,-13.317241500000002,0.096873629,304.6
855,NW4183SW,CA67,4/23/02,4/30/02,4/26/02,-0.48,-0.48,-0.48,-0.48,-1.7009999999999998,-1.605,-1.614,-1.64,3.253,0.401,2.813,2.155666667,8.531103,-59.152857,0.28567114,-8.460495,0.026162951,310.5
856,NW9108SW,CA67,9/3/02,9/10/02,9/6/02,-0.66,-0.66,-0.66,-0.66,-0.022,0.04,-0.1,-0.027333333,0.797,-0.942,0.562,0.139,-8.394834800000002,-71.11590679999998,0.087681241,-7.840134,0.020506097,201.2
857,NX2183SW,CA67,11/26/02,12/3/02,11/29/02,-0.6,-1.3,-0.6,-0.833333333,1.04,0.944,0.789,0.924333333,-2.261,-1.021,-2.025,-1.769,13.6937831,-52.9102129,1.366837408,-8.3254995,0.004242641,376.5
858,NX2562SW,CA67,12/10/02,12/17/02,12/13/02,-1.3,-1.3,-1.3,-1.3,1.247,0.629,1.92,1.265333333,-0.3720000000000001,-1.062,-1.433,-0.955666667,9.7396554,-59.11495260000001,0.236173665,-8.606826,0.053033009000000006,561.8
859,NX2852SW,CA67,12/17/02,12/24/02,12/20/02,-1.3,-1.3,-1.3,-1.3,0.629,0.737,0.29600000000000004,0.5539999999999999,-1.062,-0.7340000000000001,-1.99,-1.262,17.7255056,-87.03996640000003,0.914289068,-13.095684,0.0035355340000000008,157.2
860,NX4805SW,CA67,2/4/03,2/11/03,2/7/03,-0.9,-0.9,-0.9,-0.9,0.475,0.284,0.727,0.495333333,-0.5760000000000001,0.643,1.145,0.404,8.166095,-87.159997,0.572756493,-11.9157615,0.041012193,340.6
861,NX5045SW,CA67,2/11/03,2/18/03,2/14/03,-0.9,-0.9,-0.9,-0.9,0.284,0.698,0.518,0.5,0.643,-0.04,-0.392,0.070333333,5.608954,-119.684078,1.796758331,-15.661629,0.14707821,1374.4
862,NX5279SW,CA67,2/18/03,2/25/03,2/21/03,-0.9,-0.9,-0.9,-0.9,0.698,0.603,0.708,0.669666667,-0.04,-0.281,-0.35100000000000003,-0.224,13.3135073,-85.99443670000002,0.312541197,-12.413493,0.154856385,592.0
863,NX5555SW,CA67,2/25/03,3/4/03,2/28/03,-0.9,-0.91,-0.9,-0.903333333,0.603,-1.883,0.477,-0.267666667,-0.281,-0.516,-0.328,-0.375,11.2337989,-95.59267309999998,0.115258405,-13.353309,0.016970563,1114.1
864,NX6095SW,CA67,3/11/03,3/18/03,3/14/03,-0.91,-0.91,-0.91,-0.91,-0.332,1.56,1.117,0.781666667,1.172,-0.192,-0.278,0.234,8.6068204,-79.9097276,0.989949494,-11.0645685,0.015556349,2831.4
865,NX7147SW,CA67,4/8/03,4/15/03,4/11/03,-0.48,-0.48,-0.48,-0.48,0.2,-0.222,0.677,0.218333333,1.115,0.693,-1.085,0.241,11.9821588,-59.59296920000001,0.021213203,-8.946891,0.065760931,859.4
866,NY1067SW,CA67,7/22/03,7/29/03,7/25/03,0.26,0.26,0.26,0.26,0.764,-1.16,0.457,0.020333333,1.212,0.204,1.128,0.848,0.852658,-10.772102,1.146927199,-1.453095,0.07919595900000001,867.0
867,NY2024SW,CA67,8/19/03,8/26/03,8/22/03,-0.35,-0.35,-0.35,-0.35,0.6990000000000001,-0.7090000000000001,0.069,0.019666667,1.0590000000000002,-0.999,0.401,0.15366666699999998,8.2492712,-31.4215768,1.856862407,-4.958856,0.149199531,4377.4
868,NY2594SW,CA67,9/2/03,9/9/03,9/5/03,-0.18,-0.18,-0.18,-0.18,0.613,0.05,0.343,0.335333333,1.574,-0.08199999999999999,1.641,1.044333333,8.6970621,-50.1410859,1.366130301,-7.3547685,0.137178716,2957.3
869,NY5347SW,CA67,11/11/03,11/18/03,11/14/03,-0.32,-0.32,-0.32,-0.32,-0.5820000000000001,-0.851,0.368,-0.355,1.015,1.479,0.109,0.8676666670000001,16.5345571,-95.88959090000002,0.131521861,-14.0530185,0.036769553,2454.9
870,NY6829SW,CA67,12/23/03,12/30/03,12/26/03,0.92,0.92,0.92,0.92,0.762,-0.358,-0.409,-0.001666667,0.611,0.006,0.415,0.344,10.0755639,-53.25556410000001,0.1668772,-7.916391,0.0417193,1145.3
871,NY8240SW,CA67,1/27/04,2/3/04,1/30/04,-1.31,0.77,-1.31,-0.6166666670000001,0.127,0.031,0.402,0.186666667,-3.012,-0.5770000000000001,-2.557,-2.048666667,10.8382966,-98.3439498,4.48235,-13.6477808,3.083348,332.3
872,NY9073SW,CA67,2/17/04,2/24/04,2/20/04,0.77,0.77,0.77,0.77,1.277,0.334,1.12,0.910333333,-1.466,-2.818,-2.137,-2.140333333,10.7291962,-111.8582982,4.48235,-15.3234368,3.083348,3477.0
873,NY9340SW,CA67,2/24/04,3/2/04,2/27/04,0.77,-0.11,0.77,0.476666667,0.334,-0.341,-0.085,-0.030666667,-2.818,-0.908,-3.13,-2.285333333,10.8710278,-69.54428100000001,4.48235,-10.0519136,3.083348,1045.4
874,NY9633SW,CA67,3/2/04,3/9/04,3/5/04,-0.11,-0.11,-0.11,-0.11,-0.341,1.213,-0.275,0.199,-0.908,0.14800000000000002,0.168,-0.197333333,16.2033038,-104.1942642,4.48235,-15.049696,3.083348,1019.9
875,NZ8519SW,CA67,10/19/04,10/26/04,10/22/04,-0.42,-0.42,-0.42,-0.42,-1.5759999999999998,-0.789,-1.132,-1.165666667,-2.04,-1.123,-0.289,-1.150666667,11.777678,-49.966898,4.48235,-7.718072,3.083348,2908.0
